prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
128.69,128.79,126.85,9640000,128.7,128.42,129.66,126.31,12290000,128.42,132.93,133.9,126.12,14220000,132.92,122.06,133.93,117.14,20230000,122.06,132.78,132.96,120.63,17040000,127.61
128.42,129.66,126.31,12290000,128.42,132.93,133.9,126.12,14220000,132.92,122.06,133.93,117.14,20230000,122.06,132.78,132.96,120.63,17040000,132.78,142.55,142.75,131,17600000,128.7
132.93,133.9,126.12,14220000,132.92,122.06,133.93,117.14,20230000,122.06,132.78,132.96,120.63,17040000,132.78,142.55,142.75,131,17600000,142.53,142.03,143.87,140.3,11310000,128.42
122.06,133.93,117.14,20230000,122.06,132.78,132.96,120.63,17040000,132.78,142.55,142.75,131,17600000,142.53,142.03,143.87,140.3,11310000,142.03,144.95,145.17,141.4,11150000,132.92
132.78,132.96,120.63,17040000,132.78,142.55,142.75,131,17600000,142.53,142.03,143.87,140.3,11310000,142.03,144.95,145.17,141.4,11150000,144.96,145.04,145.43,143.51,10950000,122.06
142.55,142.75,131,17600000,142.53,142.03,143.87,140.3,11310000,142.03,144.95,145.17,141.4,11150000,144.96,145.04,145.43,143.51,10950000,145.03,143.51,145.82,140,12230000,132.78
142.03,143.87,140.3,11310000,142.03,144.95,145.17,141.4,11150000,144.96,145.04,145.43,143.51,10950000,145.03,143.51,145.82,140,12230000,143.51,145.88,146.57,142.53,10930000,142.53
144.95,145.17,141.4,11150000,144.96,145.04,145.43,143.51,10950000,145.03,143.51,145.82,140,12230000,143.51,145.88,146.57,142.53,10930000,145.86,147.88,148.48,144.49,11120000,142.03
145.04,145.43,143.51,10950000,145.03,143.51,145.82,140,12230000,143.51,145.88,146.57,142.53,10930000,145.86,147.88,148.48,144.49,11120000,147.88,151.17,151.75,147.02,9670000,144.96
143.51,145.82,140,12230000,143.51,145.88,146.57,142.53,10930000,145.86,147.88,148.48,144.49,11120000,147.88,151.17,151.75,147.02,9670000,151.17,148.25,152.22,147.09,9280000,145.03
145.88,146.57,142.53,10930000,145.86,147.88,148.48,144.49,11120000,147.88,151.17,151.75,147.02,9670000,151.17,148.25,152.22,147.09,9280000,148.28,148.88,149.76,147.54,8110000,143.51
147.88,148.48,144.49,11120000,147.88,151.17,151.75,147.02,9670000,151.17,148.25,152.22,147.09,9280000,148.28,148.88,149.76,147.54,8110000,148.89,148.7,149.36,147.01,8770000,145.86
151.17,151.75,147.02,9670000,151.17,148.25,152.22,147.09,9280000,148.28,148.88,149.76,147.54,8110000,148.89,148.7,149.36,147.01,8770000,148.69,145.79,149.08,144.64,9990000,147.88
148.25,152.22,147.09,9280000,148.28,148.88,149.76,147.54,8110000,148.89,148.7,149.36,147.01,8770000,148.69,145.79,149.08,144.64,9990000,145.79,147.81,151.02,143.95,12850000,151.17
148.88,149.76,147.54,8110000,148.89,148.7,149.36,147.01,8770000,148.69,145.79,149.08,144.64,9990000,145.79,147.81,151.02,143.95,12850000,147.82,148.89,149.84,146.56,8730000,148.28
148.7,149.36,147.01,8770000,148.69,145.79,149.08,144.64,9990000,145.79,147.81,151.02,143.95,12850000,147.82,148.89,149.84,146.56,8730000,148.89,151.06,151.63,147.49,9180000,148.89
145.79,149.08,144.64,9990000,145.79,147.81,151.02,143.95,12850000,147.82,148.89,149.84,146.56,8730000,148.89,151.06,151.63,147.49,9180000,151.04,151.93,152.33,146.26,9910000,148.69
147.81,151.02,143.95,12850000,147.82,148.89,149.84,146.56,8730000,148.89,151.06,151.63,147.49,9180000,151.04,151.93,152.33,146.26,9910000,151.95,154.57,155.19,150.45,8790000,145.79
148.89,149.84,146.56,8730000,148.89,151.06,151.63,147.49,9180000,151.04,151.93,152.33,146.26,9910000,151.95,154.57,155.19,150.45,8790000,154.55,151.07,157.27,150.64,10490000,147.82
151.06,151.63,147.49,9180000,151.04,151.93,152.33,146.26,9910000,151.95,154.57,155.19,150.45,8790000,154.55,151.07,157.27,150.64,10490000,151.07,152.71,154.68,149.71,9660000,148.89
151.93,152.33,146.26,9910000,151.95,154.57,155.19,150.45,8790000,154.55,151.07,157.27,150.64,10490000,151.07,152.71,154.68,149.71,9660000,152.7,147.6,155.43,141.91,13340000,151.04
154.57,155.19,150.45,8790000,154.55,151.07,157.27,150.64,10490000,151.07,152.71,154.68,149.71,9660000,152.7,147.6,155.43,141.91,13340000,147.61,145.88,149.81,144.04,10840000,151.95
151.07,157.27,150.64,10490000,151.07,152.71,154.68,149.71,9660000,152.7,147.6,155.43,141.91,13340000,147.61,145.88,149.81,144.04,10840000,145.9,140.58,151.26,131.78,17980000,154.55
152.71,154.68,149.71,9660000,152.7,147.6,155.43,141.91,13340000,147.61,145.88,149.81,144.04,10840000,145.9,140.58,151.26,131.78,17980000,140.66,152.46,153.24,139.79,11390000,151.07
147.6,155.43,141.91,13340000,147.61,145.88,149.81,144.04,10840000,145.9,140.58,151.26,131.78,17980000,140.66,152.46,153.24,139.79,11390000,152.46,149.79,154.25,146.6,11840000,152.7
145.88,149.81,144.04,10840000,145.9,140.58,151.26,131.78,17980000,140.66,152.46,153.24,139.79,11390000,152.46,149.79,154.25,146.6,11840000,149.8,161.46,163.06,139.13,21120000,147.61
140.58,151.26,131.78,17980000,140.66,152.46,153.24,139.79,11390000,152.46,149.79,154.25,146.6,11840000,149.8,161.46,163.06,139.13,21120000,161.46,174.96,175.91,158.55,13360000,145.9
152.46,153.24,139.79,11390000,152.46,149.79,154.25,146.6,11840000,149.8,161.46,163.06,139.13,21120000,161.46,174.96,175.91,158.55,13360000,174.96,176.09,177.42,173.99,8390000,140.66
149.79,154.25,146.6,11840000,149.8,161.46,163.06,139.13,21120000,161.46,174.96,175.91,158.55,13360000,174.96,176.09,177.42,173.99,8390000,176.09,178.49,178.7,173.48,9110000,152.46
161.46,163.06,139.13,21120000,161.46,174.96,175.91,158.55,13360000,174.96,176.09,177.42,173.99,8390000,176.09,178.49,178.7,173.48,9110000,178.5,184.19,184.33,176.08,9570000,149.8
174.96,175.91,158.55,13360000,174.96,176.09,177.42,173.99,8390000,176.09,178.49,178.7,173.48,9110000,178.5,184.19,184.33,176.08,9570000,184.18,182.39,185.97,180.49,8570000,161.46
176.09,177.42,173.99,8390000,176.09,178.49,178.7,173.48,9110000,178.5,184.19,184.33,176.08,9570000,184.18,182.39,185.97,180.49,8570000,182.42,180.19,183.46,179.53,7620000,174.96
178.49,178.7,173.48,9110000,178.5,184.19,184.33,176.08,9570000,184.18,182.39,185.97,180.49,8570000,182.42,180.19,183.46,179.53,7620000,180.19,185.24,186.1,178.29,11860000,176.09
184.19,184.33,176.08,9570000,184.18,182.39,185.97,180.49,8570000,182.42,180.19,183.46,179.53,7620000,180.19,185.24,186.1,178.29,11860000,185.25,188.36,188.91,183.96,9570000,178.5
182.39,185.97,180.49,8570000,182.42,180.19,183.46,179.53,7620000,180.19,185.24,186.1,178.29,11860000,185.25,188.36,188.91,183.96,9570000,188.36,187,189.45,185.7,7770000,184.18
180.19,183.46,179.53,7620000,180.19,185.24,186.1,178.29,11860000,185.25,188.36,188.91,183.96,9570000,188.36,187,189.45,185.7,7770000,186.99,185.09,187.44,183.24,9350000,182.42
185.24,186.1,178.29,11860000,185.25,188.36,188.91,183.96,9570000,188.36,187,189.45,185.7,7770000,186.99,185.09,187.44,183.24,9350000,185.09,188.98,190.17,184.32,10260000,180.19
188.36,188.91,183.96,9570000,188.36,187,189.45,185.7,7770000,186.99,185.09,187.44,183.24,9350000,185.09,188.98,190.17,184.32,10260000,188.99,184.96,191.28,183.55,10950000,185.25
187,189.45,185.7,7770000,186.99,185.09,187.44,183.24,9350000,185.09,188.98,190.17,184.32,10260000,188.99,184.96,191.28,183.55,10950000,184.96,184.02,185.73,182.86,8310000,188.36
185.09,187.44,183.24,9350000,185.09,188.98,190.17,184.32,10260000,188.99,184.96,191.28,183.55,10950000,184.96,184.02,185.73,182.86,8310000,184.03,186.95,188.35,181.83,11710000,186.99
188.98,190.17,184.32,10260000,188.99,184.96,191.28,183.55,10950000,184.96,184.02,185.73,182.86,8310000,184.03,186.95,188.35,181.83,11710000,186.94,191.28,192.27,185.48,11490000,185.09
184.96,191.28,183.55,10950000,184.96,184.02,185.73,182.86,8310000,184.03,186.95,188.35,181.83,11710000,186.94,191.28,192.27,185.48,11490000,191.28,188.66,194.11,188.13,11720000,188.99
184.02,185.73,182.86,8310000,184.03,186.95,188.35,181.83,11710000,186.94,191.28,192.27,185.48,11490000,191.28,188.66,194.11,188.13,11720000,188.67,185.86,191.45,183.12,11780000,184.96
186.95,188.35,181.83,11710000,186.94,191.28,192.27,185.48,11490000,191.28,188.66,194.11,188.13,11720000,188.67,185.86,191.45,183.12,11780000,185.85,181.72,188.27,180.69,11890000,184.03
191.28,192.27,185.48,11490000,191.28,188.66,194.11,188.13,11720000,188.67,185.86,191.45,183.12,11780000,185.85,181.72,188.27,180.69,11890000,181.7,183.01,184.51,179.46,10410000,186.94
188.66,194.11,188.13,11720000,188.67,185.86,191.45,183.12,11780000,185.85,181.72,188.27,180.69,11890000,181.7,183.01,184.51,179.46,10410000,183.01,183.12,185.18,181.94,8710000,191.28
185.86,191.45,183.12,11780000,185.85,181.72,188.27,180.69,11890000,181.7,183.01,184.51,179.46,10410000,183.01,183.12,185.18,181.94,8710000,183.12,182.38,184.28,178.69,10780000,188.67
181.72,188.27,180.69,11890000,181.7,183.01,184.51,179.46,10410000,183.01,183.12,185.18,181.94,8710000,183.12,182.38,184.28,178.69,10780000,182.37,183.25,185.21,178.24,12940000,185.85
183.01,184.51,179.46,10410000,183.01,183.12,185.18,181.94,8710000,183.12,182.38,184.28,178.69,10780000,182.37,183.25,185.21,178.24,12940000,183.25,190.44,191.58,180.58,13670000,181.7
183.12,185.18,181.94,8710000,183.12,182.38,184.28,178.69,10780000,182.37,183.25,185.21,178.24,12940000,183.25,190.44,191.58,180.58,13670000,190.45,181.67,192.28,181.67,14030000,183.01
182.38,184.28,178.69,10780000,182.37,183.25,185.21,178.24,12940000,183.25,190.44,191.58,180.58,13670000,190.45,181.67,192.28,181.67,14030000,181.67,184.06,188.91,180.7,12750000,183.12
183.25,185.21,178.24,12940000,183.25,190.44,191.58,180.58,13670000,190.45,181.67,192.28,181.67,14030000,181.67,184.06,188.91,180.7,12750000,184.05,179.61,188.33,176.47,14540000,182.37
190.44,191.58,180.58,13670000,190.45,181.67,192.28,181.67,14030000,181.67,184.06,188.91,180.7,12750000,184.05,179.61,188.33,176.47,14540000,179.62,181.5,192.54,174.35,19630000,183.25
181.67,192.28,181.67,14030000,181.67,184.06,188.91,180.7,12750000,184.05,179.61,188.33,176.47,14540000,179.62,181.5,192.54,174.35,19630000,181.49,160.73,186.24,160.41,16190000,190.45
184.06,188.91,180.7,12750000,184.05,179.61,188.33,176.47,14540000,179.62,181.5,192.54,174.35,19630000,181.49,160.73,186.24,160.41,16190000,160.73,162.26,163.68,159.4,11360000,181.67
179.61,188.33,176.47,14540000,179.62,181.5,192.54,174.35,19630000,181.49,160.73,186.24,160.41,16190000,160.73,162.26,163.68,159.4,11360000,162.28,171.44,171.61,154.42,16000000,184.05
181.5,192.54,174.35,19630000,181.49,160.73,186.24,160.41,16190000,160.73,162.26,163.68,159.4,11360000,162.28,171.44,171.61,154.42,16000000,171.42,174.17,175.08,170.82,9860000,179.62
160.73,186.24,160.41,16190000,160.73,162.26,163.68,159.4,11360000,162.28,171.44,171.61,154.42,16000000,171.42,174.17,175.08,170.82,9860000,174.18,175.14,177.67,171.91,9240000,181.49
162.26,163.68,159.4,11360000,162.28,171.44,171.61,154.42,16000000,171.42,174.17,175.08,170.82,9860000,174.18,175.14,177.67,171.91,9240000,175.14,171.93,176.17,169.56,10100000,160.73
171.44,171.61,154.42,16000000,171.42,174.17,175.08,170.82,9860000,174.18,175.14,177.67,171.91,9240000,175.14,171.93,176.17,169.56,10100000,171.91,172.79,174.81,170.38,9890000,162.28
174.17,175.08,170.82,9860000,174.18,175.14,177.67,171.91,9240000,175.14,171.93,176.17,169.56,10100000,171.91,172.79,174.81,170.38,9890000,172.81,177.31,177.47,169.28,11270000,171.42
175.14,177.67,171.91,9240000,175.14,171.93,176.17,169.56,10100000,171.91,172.79,174.81,170.38,9890000,172.81,177.31,177.47,169.28,11270000,177.31,174.52,178.33,172.12,9450000,174.18
171.93,176.17,169.56,10100000,171.91,172.79,174.81,170.38,9890000,172.81,177.31,177.47,169.28,11270000,177.31,174.52,178.33,172.12,9450000,174.53,180.57,181.08,172.49,12280000,175.14
172.79,174.81,170.38,9890000,172.81,177.31,177.47,169.28,11270000,177.31,174.52,178.33,172.12,9450000,174.53,180.57,181.08,172.49,12280000,180.59,186.64,187.67,178.26,11450000,171.91
177.31,177.47,169.28,11270000,177.31,174.52,178.33,172.12,9450000,174.53,180.57,181.08,172.49,12280000,180.59,186.64,187.67,178.26,11450000,186.63,181.07,186.99,180.65,9910000,172.81
174.52,178.33,172.12,9450000,174.53,180.57,181.08,172.49,12280000,180.59,186.64,187.67,178.26,11450000,186.63,181.07,186.99,180.65,9910000,181.11,179.86,184.42,178.89,8220000,177.31
180.57,181.08,172.49,12280000,180.59,186.64,187.67,178.26,11450000,186.63,181.07,186.99,180.65,9910000,181.11,179.86,184.42,178.89,8220000,179.87,180.6,184.49,178.78,9850000,174.53
186.64,187.67,178.26,11450000,186.63,181.07,186.99,180.65,9910000,181.11,179.86,184.42,178.89,8220000,179.87,180.6,184.49,178.78,9850000,180.6,191.11,195.87,179.76,13310000,180.59
181.07,186.99,180.65,9910000,181.11,179.86,184.42,178.89,8220000,179.87,180.6,184.49,178.78,9850000,180.6,191.11,195.87,179.76,13310000,191.1,192.65,194.08,187.33,10420000,186.63
179.86,184.42,178.89,8220000,179.87,180.6,184.49,178.78,9850000,180.6,191.11,195.87,179.76,13310000,191.1,192.65,194.08,187.33,10420000,192.64,180.74,195.08,179.39,12430000,181.11
180.6,184.49,178.78,9850000,180.6,191.11,195.87,179.76,13310000,191.1,192.65,194.08,187.33,10420000,192.64,180.74,195.08,179.39,12430000,180.78,179.81,184.57,177.74,10260000,179.87
191.11,195.87,179.76,13310000,191.1,192.65,194.08,187.33,10420000,192.64,180.74,195.08,179.39,12430000,180.78,179.81,184.57,177.74,10260000,179.87,170.52,182.03,169.13,10950000,180.6
192.65,194.08,187.33,10420000,192.64,180.74,195.08,179.39,12430000,180.78,179.81,184.57,177.74,10260000,179.87,170.52,182.03,169.13,10950000,170.55,176.44,176.87,168.74,7970000,191.1
180.74,195.08,179.39,12430000,180.78,179.81,184.57,177.74,10260000,179.87,170.52,182.03,169.13,10950000,170.55,176.44,176.87,168.74,7970000,176.43,175.65,176.63,172.39,7300000,192.64
179.81,184.57,177.74,10260000,179.87,170.52,182.03,169.13,10950000,170.55,176.44,176.87,168.74,7970000,176.43,175.65,176.63,172.39,7300000,175.65,174.58,178.43,171.33,8440000,180.78
170.52,182.03,169.13,10950000,170.55,176.44,176.87,168.74,7970000,176.43,175.65,176.63,172.39,7300000,175.65,174.58,178.43,171.33,8440000,174.54,180.26,180.57,170.65,8890000,179.87
176.44,176.87,168.74,7970000,176.43,175.65,176.63,172.39,7300000,175.65,174.58,178.43,171.33,8440000,174.54,180.26,180.57,170.65,8890000,180.27,175.78,180.84,173.97,8470000,170.55
175.65,176.63,172.39,7300000,175.65,174.58,178.43,171.33,8440000,174.54,180.26,180.57,170.65,8890000,180.27,175.78,180.84,173.97,8470000,175.78,180.36,184.95,174.03,11880000,176.43
174.58,178.43,171.33,8440000,174.54,180.26,180.57,170.65,8890000,180.27,175.78,180.84,173.97,8470000,175.78,180.36,184.95,174.03,11880000,180.35,169.28,180.52,165.59,11930000,175.65
180.26,180.57,170.65,8890000,180.27,175.78,180.84,173.97,8470000,175.78,180.36,184.95,174.03,11880000,180.35,169.28,180.52,165.59,11930000,169.29,173.62,174.43,164.97,9900000,174.54
175.78,180.84,173.97,8470000,175.78,180.36,184.95,174.03,11880000,180.35,169.28,180.52,165.59,11930000,169.29,173.62,174.43,164.97,9900000,173.62,173.19,175.15,168.56,10220000,180.27
180.36,184.95,174.03,11880000,180.35,169.28,180.52,165.59,11930000,169.29,173.62,174.43,164.97,9900000,173.62,173.19,175.15,168.56,10220000,173.19,164.58,175.65,161.32,10940000,175.78
169.28,180.52,165.59,11930000,169.29,173.62,174.43,164.97,9900000,173.62,173.19,175.15,168.56,10220000,173.19,164.58,175.65,161.32,10940000,164.56,168.93,169.81,153.17,11970000,180.35
173.62,174.43,164.97,9900000,173.62,173.19,175.15,168.56,10220000,173.19,164.58,175.65,161.32,10940000,164.56,168.93,169.81,153.17,11970000,168.92,166.29,174.26,162.12,13880000,169.29
173.19,175.15,168.56,10220000,173.19,164.58,175.65,161.32,10940000,164.56,168.93,169.81,153.17,11970000,168.92,166.29,174.26,162.12,13880000,166.29,201.22,202.97,164.78,19020000,173.62
164.58,175.65,161.32,10940000,164.56,168.93,169.81,153.17,11970000,168.92,166.29,174.26,162.12,13880000,166.29,201.22,202.97,164.78,19020000,201.18,211.16,211.76,199.82,9650000,173.19
168.93,169.81,153.17,11970000,168.92,166.29,174.26,162.12,13880000,166.29,201.22,202.97,164.78,19020000,201.18,211.16,211.76,199.82,9650000,211.13,215.23,215.64,206.71,9720000,164.56
166.29,174.26,162.12,13880000,166.29,201.22,202.97,164.78,19020000,201.18,211.16,211.76,199.82,9650000,211.13,215.23,215.64,206.71,9720000,215.22,218.01,221.17,213.71,8690000,168.92
201.22,202.97,164.78,19020000,201.18,211.16,211.76,199.82,9650000,211.13,215.23,215.64,206.71,9720000,215.22,218.01,221.17,213.71,8690000,218,220.22,221.27,213.12,9100000,166.29
211.16,211.76,199.82,9650000,211.13,215.23,215.64,206.71,9720000,215.22,218.01,221.17,213.71,8690000,218,220.22,221.27,213.12,9100000,220.21,210.44,223.35,202.95,12420000,201.18
215.23,215.64,206.71,9720000,215.22,218.01,221.17,213.71,8690000,218,220.22,221.27,213.12,9100000,220.21,210.44,223.35,202.95,12420000,210.43,207.8,216.89,207.69,9780000,211.13
218.01,221.17,213.71,8690000,218,220.22,221.27,213.12,9100000,220.21,210.44,223.35,202.95,12420000,210.43,207.8,216.89,207.69,9780000,207.77,197.33,214.45,195.95,11690000,215.22
220.22,221.27,213.12,9100000,220.21,210.44,223.35,202.95,12420000,210.43,207.8,216.89,207.69,9780000,207.77,197.33,214.45,195.95,11690000,197.32,189.1,198.82,188.68,10010000,218
210.44,223.35,202.95,12420000,210.43,207.8,216.89,207.69,9780000,207.77,197.33,214.45,195.95,11690000,197.32,189.1,198.82,188.68,10010000,189.1,188.17,190.23,185.92,7300000,220.21
207.8,216.89,207.69,9780000,207.77,197.33,214.45,195.95,11690000,197.32,189.1,198.82,188.68,10010000,189.1,188.17,190.23,185.92,7300000,188.16,181.06,188.54,180.09,8630000,210.43
197.33,214.45,195.95,11690000,197.32,189.1,198.82,188.68,10010000,189.1,188.17,190.23,185.92,7300000,188.16,181.06,188.54,180.09,8630000,181.11,180.87,181.53,177.79,7680000,207.77
189.1,198.82,188.68,10010000,189.1,188.17,190.23,185.92,7300000,188.16,181.06,188.54,180.09,8630000,181.11,180.87,181.53,177.79,7680000,180.87,178.48,182.37,176.85,7190000,197.32
188.17,190.23,185.92,7300000,188.16,181.06,188.54,180.09,8630000,181.11,180.87,181.53,177.79,7680000,180.87,178.48,182.37,176.85,7190000,178.47,180.05,182.27,174.86,10660000,189.1
181.06,188.54,180.09,8630000,181.11,180.87,181.53,177.79,7680000,180.87,178.48,182.37,176.85,7190000,178.47,180.05,182.27,174.86,10660000,180.05,180.64,184.16,177.44,8270000,188.16
180.87,181.53,177.79,7680000,180.87,178.48,182.37,176.85,7190000,178.47,180.05,182.27,174.86,10660000,180.05,180.64,184.16,177.44,8270000,180.65,181.45,184.76,176.25,9640000,181.11
178.48,182.37,176.85,7190000,178.47,180.05,182.27,174.86,10660000,180.05,180.64,184.16,177.44,8270000,180.65,181.45,184.76,176.25,9640000,181.44,177.76,183.42,177.36,8340000,180.87
180.05,182.27,174.86,10660000,180.05,180.64,184.16,177.44,8270000,180.65,181.45,184.76,176.25,9640000,181.44,177.76,183.42,177.36,8340000,177.74,169.14,180.63,168.42,9050000,178.47
180.64,184.16,177.44,8270000,180.65,181.45,184.76,176.25,9640000,181.44,177.76,183.42,177.36,8340000,177.74,169.14,180.63,168.42,9050000,169.15,173.82,177.79,166.16,9980000,180.05
181.45,184.76,176.25,9640000,181.44,177.76,183.42,177.36,8340000,177.74,169.14,180.63,168.42,9050000,169.15,173.82,177.79,166.16,9980000,173.83,174.8,175.56,170.54,7400000,180.65
177.76,183.42,177.36,8340000,177.74,169.14,180.63,168.42,9050000,169.15,173.82,177.79,166.16,9980000,173.83,174.8,175.56,170.54,7400000,174.79,178.82,180.06,173.85,7550000,181.44
169.14,180.63,168.42,9050000,169.15,173.82,177.79,166.16,9980000,173.83,174.8,175.56,170.54,7400000,174.79,178.82,180.06,173.85,7550000,178.81,178.1,182.59,175.37,9030000,177.74
173.82,177.79,166.16,9980000,173.83,174.8,175.56,170.54,7400000,174.79,178.82,180.06,173.85,7550000,178.81,178.1,182.59,175.37,9030000,178.11,169.72,180.56,169.45,9270000,169.15
174.8,175.56,170.54,7400000,174.79,178.82,180.06,173.85,7550000,178.81,178.1,182.59,175.37,9030000,178.11,169.72,180.56,169.45,9270000,169.72,171.62,173.22,167.08,7800000,173.83
178.82,180.06,173.85,7550000,178.81,178.1,182.59,175.37,9030000,178.11,169.72,180.56,169.45,9270000,169.72,171.62,173.22,167.08,7800000,171.62,168.14,174.43,166.16,7890000,174.79
178.1,182.59,175.37,9030000,178.11,169.72,180.56,169.45,9270000,169.72,171.62,173.22,167.08,7800000,171.62,168.14,174.43,166.16,7890000,168.16,168.68,170.27,165.38,7490000,178.81
169.72,180.56,169.45,9270000,169.72,171.62,173.22,167.08,7800000,171.62,168.14,174.43,166.16,7890000,168.16,168.68,170.27,165.38,7490000,168.66,172.85,173.05,164.04,9550000,178.11
171.62,173.22,167.08,7800000,171.62,168.14,174.43,166.16,7890000,168.16,168.68,170.27,165.38,7490000,168.66,172.85,173.05,164.04,9550000,172.85,186.6,187.13,167.57,9720000,169.72
168.14,174.43,166.16,7890000,168.16,168.68,170.27,165.38,7490000,168.66,172.85,173.05,164.04,9550000,172.85,186.6,187.13,167.57,9720000,186.58,188.36,188.61,184.26,7190000,171.62
168.68,170.27,165.38,7490000,168.66,172.85,173.05,164.04,9550000,172.85,186.6,187.13,167.57,9720000,186.58,188.36,188.61,184.26,7190000,188.34,186.32,193.09,186.02,9020000,168.16
