Date,prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
19-Jun-20,231.34,231.94,226.97,5560000,231.34,233.85,234.69,228.13,4960000,233.88,235.37,236.55,228.63,5940000,235.36,230.92,235.95,228.99,7030000,230.93,231.99,233.34,219.06,10180000,229.11
18-Jun-20,233.85,234.69,228.13,4960000,233.88,235.37,236.55,228.63,5940000,235.36,230.92,235.95,228.99,7030000,230.93,231.99,233.34,219.06,10180000,232.02,238.23,238.48,230.52,5780000,231.34
17-Jun-20,235.37,236.55,228.63,5940000,235.36,230.92,235.95,228.99,7030000,230.93,231.99,233.34,219.06,10180000,232.02,238.23,238.48,230.52,5780000,238.22,237.55,238.61,234.86,5270000,233.88
16-Jun-20,230.92,235.95,228.99,7030000,230.93,231.99,233.34,219.06,10180000,232.02,238.23,238.48,230.52,5780000,238.22,237.55,238.61,234.86,5270000,237.54,230.72,239.23,228.62,7340000,235.36
15-Jun-20,231.99,233.34,219.06,10180000,232.02,238.23,238.48,230.52,5780000,238.22,237.55,238.61,234.86,5270000,237.54,230.72,239.23,228.62,7340000,230.71,247.79,249.77,227.01,12400000,230.93
14-Jun-20,238.23,238.48,230.52,5780000,238.22,237.55,238.61,234.86,5270000,237.54,230.72,239.23,228.62,7340000,230.71,247.79,249.77,227.01,12400000,247.78,243.82,249.51,242.54,7630000,232.02
13-Jun-20,237.55,238.61,234.86,5270000,237.54,230.72,239.23,228.62,7340000,230.71,247.79,249.77,227.01,12400000,247.78,243.82,249.51,242.54,7630000,243.82,246.19,249.45,240.18,6860000,238.22
12-Jun-20,230.72,239.23,228.62,7340000,230.71,247.79,249.77,227.01,12400000,247.78,243.82,249.51,242.54,7630000,243.82,246.19,249.45,240.18,6860000,246.18,244.56,247.11,241.3,6550000,237.54
11-Jun-20,247.79,249.77,227.01,12400000,247.78,243.82,249.51,242.54,7630000,243.82,246.19,249.45,240.18,6860000,246.18,244.56,247.11,241.3,6550000,244.56,242,244.94,235.44,8100000,230.71
10-Jun-20,243.82,249.51,242.54,7630000,243.82,246.19,249.45,240.18,6860000,246.18,244.56,247.11,241.3,6550000,244.56,242,244.94,235.44,8100000,242,240.27,244.43,238.38,6620000,247.78
9-Jun-20,246.19,249.45,240.18,6860000,246.18,244.56,247.11,241.3,6550000,244.56,242,244.94,235.44,8100000,242,240.27,244.43,238.38,6620000,240.23,243.37,247.5,239.7,7750000,243.82
8-Jun-20,244.56,247.11,241.3,6550000,244.56,242,244.94,235.44,8100000,242,240.27,244.43,238.38,6620000,240.23,243.37,247.5,239.7,7750000,243.37,244.53,246.41,236.68,8750000,246.18
7-Jun-20,242,244.94,235.44,8100000,242,240.27,244.43,238.38,6620000,240.23,243.37,247.5,239.7,7750000,243.37,244.53,246.41,236.68,8750000,244.52,237.9,244.76,233.84,8150000,244.56
6-Jun-20,240.27,244.43,238.38,6620000,240.23,243.37,247.5,239.7,7750000,243.37,244.53,246.41,236.68,8750000,244.52,237.9,244.76,233.84,8150000,237.94,248.01,253.21,227.95,12690000,242
5-Jun-20,243.37,247.5,239.7,7750000,243.37,244.53,246.41,236.68,8750000,244.52,237.9,244.76,233.84,8150000,237.94,248.01,253.21,227.95,12690000,247.97,231.8,249.81,230.85,11970000,240.23
4-Jun-20,244.53,246.41,236.68,8750000,244.52,237.9,244.76,233.84,8150000,237.94,248.01,253.21,227.95,12690000,247.97,231.8,249.81,230.85,11970000,231.81,243.63,245.33,230.31,12430000,243.37
3-Jun-20,237.9,244.76,233.84,8150000,237.94,248.01,253.21,227.95,12690000,247.97,231.8,249.81,230.85,11970000,231.81,243.63,245.33,230.31,12430000,243.63,220.66,246.55,218.86,14340000,244.52
2-Jun-20,248.01,253.21,227.95,12690000,247.97,231.8,249.81,230.85,11970000,231.81,243.63,245.33,230.31,12430000,243.63,220.66,246.55,218.86,14340000,220.66,220.14,224.52,217.84,12360000,237.94
1-Jun-20,231.8,249.81,230.85,11970000,231.81,243.63,245.33,230.31,12430000,243.63,220.66,246.55,218.86,14340000,220.66,220.14,224.52,217.84,12360000,220.18,208.2,220.33,204.79,12510000,247.97
31-May-20,243.63,245.33,230.31,12430000,243.63,220.66,246.55,218.86,14340000,220.66,220.14,224.52,217.84,12360000,220.18,208.2,220.33,204.79,12510000,208.18,200.99,208.18,200.85,10280000,231.81
30-May-20,220.66,246.55,218.86,14340000,220.66,220.14,224.52,217.84,12360000,220.18,208.2,220.33,204.79,12510000,208.18,200.99,208.18,200.85,10280000,201,204.13,204.9,197.3,10440000,243.63
29-May-20,220.14,224.52,217.84,12360000,220.18,208.2,220.33,204.79,12510000,208.18,200.99,208.18,200.85,10280000,201,204.13,204.9,197.3,10440000,204.13,199.99,205.52,198.57,10630000,220.66
28-May-20,208.2,220.33,204.79,12510000,208.18,200.99,208.18,200.85,10280000,201,204.13,204.9,197.3,10440000,204.13,199.99,205.52,198.57,10630000,199.97,206.65,210.4,199.97,11890000,220.18
27-May-20,200.99,208.18,200.85,10280000,201,204.13,204.9,197.3,10440000,204.13,199.99,205.52,198.57,10630000,199.97,206.65,210.4,199.97,11890000,206.62,207.35,211.03,204.97,9910000,208.18
26-May-20,204.13,204.9,197.3,10440000,204.13,199.99,205.52,198.57,10630000,199.97,206.65,210.4,199.97,11890000,206.62,207.35,211.03,204.97,9910000,207.35,198.75,209.04,196.68,12130000,201
25-May-20,199.99,205.52,198.57,10630000,199.97,206.65,210.4,199.97,11890000,206.62,207.35,211.03,204.97,9910000,207.35,198.75,209.04,196.68,12130000,198.75,210,211.58,192.11,14360000,204.13
24-May-20,206.65,210.4,199.97,11890000,206.62,207.35,211.03,204.97,9910000,207.35,198.75,209.04,196.68,12130000,198.75,210,211.58,192.11,14360000,209.99,214.52,215.28,207.03,12190000,199.97
23-May-20,207.35,211.03,204.97,9910000,207.35,198.75,209.04,196.68,12130000,198.75,210,211.58,192.11,14360000,209.99,214.52,215.28,207.03,12190000,214.51,214.88,215.75,209.79,13960000,206.62
22-May-20,198.75,209.04,196.68,12130000,198.75,210,211.58,192.11,14360000,209.99,214.52,215.28,207.03,12190000,214.51,214.88,215.75,209.79,13960000,214.87,207,217,207,17730000,207.35
21-May-20,210,211.58,192.11,14360000,209.99,214.52,215.28,207.03,12190000,214.51,214.88,215.75,209.79,13960000,214.87,207,217,207,17730000,207,200.51,209.79,199.77,15780000,198.75
20-May-20,214.52,215.28,207.03,12190000,214.51,214.88,215.75,209.79,13960000,214.87,207,217,207,17730000,207,200.51,209.79,199.77,15780000,200.51,194.85,203.12,193.48,15520000,209.99
19-May-20,214.88,215.75,209.79,13960000,214.87,207,217,207,17730000,207,200.51,209.79,199.77,15780000,200.51,194.85,203.12,193.48,15520000,194.85,203.29,204.02,192.61,16620000,214.51
18-May-20,207,217,207,17730000,207,200.51,209.79,199.77,15780000,200.51,194.85,203.12,193.48,15520000,194.85,203.29,204.02,192.61,16620000,203.3,199.58,205.82,196.21,20750000,214.87
17-May-20,200.51,209.79,199.77,15780000,200.51,194.85,203.12,193.48,15520000,194.85,203.29,204.02,192.61,16620000,203.3,199.58,205.82,196.21,20750000,199.58,189.82,200.82,188.59,17470000,207
16-May-20,194.85,203.12,193.48,15520000,194.85,203.29,204.02,192.61,16620000,203.3,199.58,205.82,196.21,20750000,199.58,189.82,200.82,188.59,17470000,189.84,185.82,192.04,185.68,15580000,200.51
15-May-20,203.29,204.02,192.61,16620000,203.3,199.58,205.82,196.21,20750000,199.58,189.82,200.82,188.59,17470000,189.84,185.82,192.04,185.68,15580000,185.96,187.77,193.26,177.43,26740000,194.85
14-May-20,199.58,205.82,196.21,20750000,199.58,189.82,200.82,188.59,17470000,189.84,185.82,192.04,185.68,15580000,185.96,187.77,193.26,177.43,26740000,187.78,210.19,210.19,180.7,35980000,203.3
13-May-20,189.82,200.82,188.59,17470000,189.84,185.82,192.04,185.68,15580000,185.96,187.77,193.26,177.43,26740000,187.78,210.19,210.19,180.7,35980000,210.22,211.47,214.5,208.83,20900000,199.58
12-May-20,185.82,192.04,185.68,15580000,185.96,187.77,193.26,177.43,26740000,187.78,210.19,210.19,180.7,35980000,210.22,211.47,214.5,208.83,20900000,211.45,212,216.44,207.25,23080000,189.84
11-May-20,187.77,193.26,177.43,26740000,187.78,210.19,210.19,180.7,35980000,210.22,211.47,214.5,208.83,20900000,211.45,212,216.44,207.25,23080000,212,199.05,214,197.36,26710000,185.96
10-May-20,210.19,210.19,180.7,35980000,210.22,211.47,214.5,208.83,20900000,211.45,212,216.44,207.25,23080000,212,199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,187.78
9-May-20,211.47,214.5,208.83,20900000,211.45,212,216.44,207.25,23080000,212,199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,210.22
8-May-20,212,216.44,207.25,23080000,212,199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,211.45
7-May-20,199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,212
6-May-20,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,199.04
5-May-20,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,205.36
4-May-20,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,206.61
3-May-20,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,209.83
2-May-20,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,213.96
1-May-20,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,212
30-Apr-20,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,206.22
29-Apr-20,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,215.4
28-Apr-20,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,196.55
27-Apr-20,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,196.14
26-Apr-20,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,197.35
25-Apr-20,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,194.01
24-Apr-20,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,187.58
23-Apr-20,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,185.46
22-Apr-20,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,182.72
21-Apr-20,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,170.79
20-Apr-20,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,170.4
19-Apr-20,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,180.13
18-Apr-20,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,187.45
17-Apr-20,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,170.63
16-Apr-20,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,172.31
15-Apr-20,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,152.9
14-Apr-20,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,158.45
13-Apr-20,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,156.38
12-Apr-20,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,158.73
11-Apr-20,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,158.18
10-Apr-20,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,157.86
9-Apr-20,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,169.68
8-Apr-20,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,173
7-Apr-20,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,164.71
6-Apr-20,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,171.06
5-Apr-20,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,142.58
4-Apr-20,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,144.01
3-Apr-20,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,141.14
2-Apr-20,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,141.3
1-Apr-20,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,135.66
31-Mar-20,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,132.86
30-Mar-20,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,132.15
29-Mar-20,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,125.24
28-Mar-20,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,131.03
27-Mar-20,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,131.74
26-Mar-20,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,138.38
25-Mar-20,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,136.07
24-Mar-20,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,138.62
23-Mar-20,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,136.02
22-Mar-20,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,122.41
21-Mar-20,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,132.58
20-Mar-20,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,133.32
19-Mar-20,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,135.43
18-Mar-20,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,117.77
17-Mar-20,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,116.06
16-Mar-20,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,111.02
15-Mar-20,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,124.35
14-Mar-20,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,122.69
13-Mar-20,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,133.99
12-Mar-20,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,107.9
11-Mar-20,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,194.58
10-Mar-20,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,200.56
9-Mar-20,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,202.85
8-Mar-20,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,199.16
7-Mar-20,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,237.32
6-Mar-20,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,244.9
5-Mar-20,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,228.45
4-Mar-20,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,224.38
3-Mar-20,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,223.94
2-Mar-20,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,227.53,224.3,238.07,210.36,28830000,231.87
